省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
北京市,海河流域,鼓楼外大街,06-17 00:00,Ⅱ,24.7,8.16,10.68,684.7,5.1,2.60,0.128,0.028,5.69,*,*,正常
北京市,海河流域,广北滨河路(桥）,06-17 00:00,Ⅱ,24.6,8.55,7.81,1249.0,1.6,3.92,0.066,0.040,1.60,*,*,正常
北京市,海河流域,沙窝,06-17 00:00,Ⅳ,25.9,7.67,11.20,845.4,23.5,7.66,0.054,0.078,4.39,*,*,正常
北京市,海河流域,新八里桥,06-17 00:00,Ⅳ,25.9,7.66,4.92,952.2,5.2,4.95,0.164,0.091,6.58,*,*,正常
北京市,海河流域,大红门闸上,06-17 00:00,Ⅱ,24.6,7.90,7.15,1065.5,11.4,3.65,0.086,0.074,9.72,*,*,正常
北京市,海河流域,南大荒桥,06-17 00:00,Ⅲ,25.0,8.67,11.92,1124.4,7.0,4.45,0.040,0.025,1.46,*,*,正常
北京市,海河流域,清河闸,06-17 00:00,Ⅱ,25.1,7.65,6.41,907.0,3.5,3.06,0.025,0.069,5.40,*,*,正常
北京市,海河流域,花园路,06-17 00:00,Ⅲ,21.1,7.44,5.43,772.3,3.8,1.44,0.025,0.045,6.96,*,*,正常
北京市,海河流域,白石桥,06-17 00:00,Ⅱ,25.0,7.52,7.02,530.4,20.2,1.94,0.083,0.023,4.12,*,*,正常
北京市,海河流域,八间房漫水桥,06-17 00:00,Ⅲ,26.4,7.95,9.06,895.4,5.7,5.04,0.061,0.067,1.13,*,*,正常
北京市,海河流域,码头,06-17 00:00,,24.3,7.24,2.19,1462.7,65.5,--,--,0.187,1.79,*,*,维护
北京市,海河流域,罗庄,06-17 00:00,劣Ⅴ,26.4,8.65,1.98,689.2,52.3,7.77,0.408,0.428,3.33,*,*,正常
北京市,海河流域,小屯桥,06-17 00:00,劣Ⅴ,27.2,8.60,7.74,848.3,141.9,8.27,0.845,0.480,6.73,*,*,正常
北京市,海河流域,怀柔水库,06-17 00:00,Ⅱ,25.1,8.59,10.21,425.5,4.5,3.05,0.025,0.005,1.38,*,*,正常
北京市,海河流域,东店,06-17 00:00,Ⅳ,25.8,8.36,9.66,505.1,71.4,6.58,0.419,0.156,6.37,*,*,正常
北京市,海河流域,密云水库,06-17 00:00,Ⅱ,24.5,8.51,10.13,450.9,3.3,2.63,0.025,0.005,2.37,*,*,正常
北京市,海河流域,大关桥,06-17 00:00,Ⅱ,23.8,8.50,9.69,470.2,9.0,2.83,0.025,0.005,2.21,*,*,正常
北京市,海河流域,辛庄桥,06-17 00:00,Ⅰ,23.6,8.09,7.83,605.0,10.9,1.46,0.025,0.005,6.63,*,*,正常
北京市,海河流域,谷家营,06-17 00:00,Ⅱ,23.7,8.72,10.47,571.2,9.6,3.92,0.025,0.055,1.66,*,*,正常
北京市,海河流域,后城,06-17 00:00,Ⅱ,16.8,8.00,7.31,571.3,83.6,1.56,0.025,0.063,9.29,*,*,正常
天津市,海河流域,三岔口,06-16 20:00,Ⅲ,25.6,8.13,7.03,481.0,14.8,4.01,0.070,0.072,2.40,*,*,正常
天津市,海河流域,北洋桥,06-17 00:00,Ⅲ,25.8,8.17,8.43,453.9,9.4,4.49,0.369,0.101,2.14,*,*,正常
天津市,海河流域,井冈山桥,06-17 00:00,Ⅳ,25.4,7.63,4.33,492.0,19.2,2.66,0.330,0.077,2.21,*,*,正常
天津市,海河流域,大红桥,06-17 00:00,Ⅲ,25.7,7.98,5.81,457.2,6.8,2.03,0.121,0.005,1.39,*,*,正常
天津市,海河流域,曹庄子泵站,06-17 00:00,Ⅰ,26.4,8.32,7.90,287.3,1.6,1.00,0.025,0.005,1.56,*,*,正常
天津市,海河流域,生产圈闸,06-17 00:00,Ⅱ,24.6,8.38,8.38,586.0,16.5,3.09,0.325,0.064,2.54,*,*,正常
天津市,海河流域,土门楼,06-17 00:00,Ⅳ,26.6,8.50,27.08,862.7,25.1,7.13,0.025,0.197,4.96,*,*,正常
天津市,海河流域,尔王庄泵站,06-17 00:00,Ⅱ,25.7,7.94,6.28,287.5,7.9,1.80,0.025,0.005,1.19,*,*,正常
天津市,海河流域,大套桥,06-16 20:00,Ⅳ,25.2,8.33,12.69,901.1,29.2,8.05,0.033,0.136,5.60,*,*,正常
天津市,海河流域,黄白桥,06-17 00:00,Ⅲ,24.3,8.87,7.62,541.3,21.1,5.27,0.131,0.092,1.84,*,*,正常
天津市,海河流域,塘汉公路桥,06-17 00:00,Ⅳ,20.9,8.14,3.64,1121.8,33.5,5.40,0.237,0.149,2.86,*,*,正常
