城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度,Reconstruction Error,Anomaly,SHAP_水温,SHAP_pH,SHAP_溶解氧,SHAP_高锰酸钾,SHAP_氨氮,SHAP_总磷,SHAP_总氮,SHAP_电导率,SHAP_浊度
杭州市,千岛湖,浙闽片河流,大坝前,2021/2/10 12:00,劣Ⅴ,-1.3537602729754838,-0.27027774755644185,0.05063701231645553,-0.8254401413490283,-0.3152917652830413,8.575961741722438,4.061497747887921,-0.34278577569304663,-0.23885396862234198,7.7862506,True,0.5197009463964913,-0.010938467565748934,-0.008845869552714174,0.2966222589284495,0.051252325764640755,6.7817956050648665,0.1125142497730969,-0.03583288354451793,-0.0033360475630486164
杭州市,千岛湖,浙闽片河流,大坝前,2021/2/10 20:00,Ⅰ,-1.434504465939372,-0.3167527856282093,-0.11630511116693837,-0.902545492699553,-0.3244206465947741,-0.18064941448307334,14.710684555276462,-0.34278577569304663,-0.23885396862234198,6.0738416,True,0.4653596136229899,0.05788185271998281,0.07624485140471648,0.17536671038169283,0.16044849961765134,0.0984171990153458,1.959736780982262,-0.01361085824678237,0.08914939409171874
杭州市,千岛湖,浙闽片河流,三潭岛,2021/2/20 16:00,劣Ⅴ,-1.0792300168982638,-1.525103775494189,0.4476557350733263,0.6224270117885998,8.211083379875351,8.11728210973072,4.188892804909902,-0.2825265023648249,-0.4931641754421525,8.664311,True,0.40490175572983417,-0.15913728999100388,0.06252040546503498,-0.4583947286606988,0.8039944884090623,3.8089084106839977,-0.5652329937811442,-0.14715140961995204,-0.068554630274825
杭州市,千岛湖,浙闽片河流,大坝前,2021/3/22 20:00,劣Ⅴ,-1.1922718870477076,-0.8395969639356046,0.48590065790770304,-0.7483347899985038,-0.3244206465947741,9.159735818802806,-0.2686342412980219,-0.3930018367998986,-0.048121313507483866,9.8749275,True,0.32156924935311687,0.04655631387739433,0.06983282531875437,0.20750028960780423,0.014790357542364876,8.692736510758621,0.009117825588571337,-0.0605776135322367,-0.0378140692796709
杭州市,千岛湖,浙闽片河流,大坝前,2021/3/24 8:00,Ⅴ,-1.208420725640485,-0.7582656473100094,0.6303814775042409,-0.6626621773868098,-0.3244206465947741,7.658602477739003,0.7999242982128889,-0.4030450490212684,-0.048121313507483866,6.740896,True,0.13027647666621694,-0.01042961905638455,0.022992053207524524,0.10989591073774656,-0.011407052905040724,6.1533437791283445,-0.07434475260658908,-0.06861366127002087,-0.06210050854036897
杭州市,千岛湖,浙闽片河流,大坝前,2021/3/24 12:00,Ⅴ,-0.9823369853415982,-0.7350281282741257,0.6255249793665416,-0.7911710963043508,-0.3244206465947741,7.658602477739003,0.7999242982128889,-0.38295862457852875,-0.11169886521243658,6.6660123,True,0.1345738957383655,0.02060388389913716,0.05978413268453741,0.17000226406387287,0.01891154834559016,6.194141895472325,-0.03638250472396885,-0.04180275501635895,-0.02929781814040222
杭州市,千岛湖,浙闽片河流,小金山,2021/3/28 16:00,劣Ⅴ,-0.5220950854474358,0.7870293685762905,2.0927944792187687,-0.14005924045547655,-0.0049098006841276996,7.0247906226231756,1.5382956491158055,2.3889679485196975,0.8419644103618529,5.993484,True,0.07199981971068056,-0.01058840886970104,0.6728350214215574,0.07535603829843548,0.013101874513076591,4.956788143871938,-0.047138775103860664,0.27615751560554336,0.022977902719177656
杭州市,千岛湖,浙闽片河流,三潭岛,2021/8/11 12:00,劣Ⅴ,1.2139050632761597,1.0077857994171922,0.3487045855177146,0.26260203881948535,-0.3244206465947741,7.325017290835936,-0.18153762068095258,-0.17205116792974978,0.07903378990242126,5.9124546,True,-0.11611994995208147,-0.02570214028374632,0.14633623000195722,0.0178367705637257,0.09638515720128331,5.243307967126039,0.07727971394664779,-0.023297820218112584,0.03058428227234611
杭州市,千岛湖,浙闽片河流,大坝前,2021/8/12 0:00,劣Ⅴ,1.326946933425603,1.4957736991707606,0.35416814592262585,4.314916615352611,6.659173556880784,5.948978394860785,1.0053163289217986,-0.3026129268075645,0.8419644103618529,5.923086,True,-0.2312636901811202,0.11582554395058522,-0.05147862710472199,-0.6265174054432643,1.8725354600942044,1.0835886225579585,-0.3325278884261393,-0.15460044367942422,-0.30373850100259747
杭州市,千岛湖,浙闽片河流,大坝前,2021/9/7 0:00,劣Ⅴ,1.55303067372449,1.5887237753142975,-0.5533899435598241,2.438686399156513,-0.3244206465947741,7.8253950711905365,2.309165739054942,-0.5356154503433582,-0.06083682384847441,5.87576,True,-0.542315483771397,-0.05847506860189866,-0.16116458550473883,-0.7418955520385144,0.10717262067815153,3.8816896311808664,-0.27181537284248813,-0.004971637567029798,0.037589770224350616
