城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度,Reconstruction Error,Anomaly,SHAP_水温,SHAP_pH,SHAP_溶解氧,SHAP_高锰酸钾,SHAP_氨氮,SHAP_总磷,SHAP_总氮,SHAP_电导率,SHAP_浊度
杭州市,京杭运河,太湖流域,顾家桥,2021/2/3 0:00,Ⅲ,-1.3099205312156939,0.0964638205985196,0.44465671233860365,-1.3769032492761046,0.7354341503680901,0.20832302755360788,-0.7659403072988604,7.095510955119138,-0.0028413068221284895,5.03146,True,-0.5555566559118148,-0.33395355674281474,-0.25541561003710916,-0.04969803136047811,-0.3978862970885615,-0.39209039720034655,-0.12868754298149943,3.6267399011111854,-0.30704611087777756
杭州市,京杭运河,太湖流域,顾家桥,2021/2/3 4:00,Ⅲ,-1.3389204498333271,-0.0324722521223149,0.4939376514393037,-1.215105932059894,0.7462524797448067,-0.0669626537629961,-0.6807906713758816,7.0523544904118545,-0.0654486630745613,5.099843,True,-0.2558532699651179,-0.031426181543145,0.0681638338872935,0.1962014834296835,-0.08326954469752113,-0.07446180830400238,0.14675354702602866,3.884871863399725,0.006807625920454363
杭州市,京杭运河,太湖流域,顾家桥,2021/10/8 8:00,Ⅲ,0.9201732104802939,1.1408460096372806,-0.7767524090648922,-0.6811747852463992,-0.7242289407853856,-0.8652911295811476,-0.8523063665921674,7.138316773550675,-0.14820132307302997,5.808709,True,0.11728855194126181,-0.04485168484011004,-0.1727107214318619,-0.03747963951405207,0.010261876004647065,-0.03453326085910588,0.03888334929715344,4.637245742065278,-0.06976976562162829
杭州市,京杭运河,太湖流域,顾家桥,2021/10/8 12:00,Ⅲ,0.9825230355082051,1.1859736350895704,-0.7828177554157476,-0.6569051876639678,-0.5560039189774437,-0.8335273971215394,-0.7296908908630779,7.696914272675429,-0.40327478741996686,5.9691186,True,0.2802152378935784,0.06562329846078106,-0.09645961419891738,0.059717083956865945,0.07490952570786308,0.057549670586047826,0.10741350896694696,5.357438153790828,0.0901708146046385
杭州市,京杭运河,太湖流域,顾家桥,2021/10/9 4:00,Ⅳ,0.8984232715170692,0.8313994351072777,-0.9556801264151252,-0.7944329072977466,-0.6374118475372356,-0.6747087348234989,-0.7338267303221941,6.82865115741562,-0.7385252926790381,5.455203,True,0.16836315583773617,0.005092657395323889,-0.06471650824864691,0.06089358227280918,0.06468712716633399,-0.0009386028123733091,0.08661660056519876,4.390017851102928,0.12057098702154967
杭州市,京杭运河,太湖流域,顾家桥,2021/10/11 16:00,Ⅲ,0.7592236621524301,1.3729309405347796,-0.7460465931636872,-0.753983577993694,-0.750733847758341,-0.6111812699042825,-0.932711951370866,7.493482490184755,1.2384882180639227,6.628054,True,0.2224010476002579,0.027637949790783458,-0.1282879073712801,0.10381737813810975,0.145004240215586,0.036783725685985716,0.16568858074705659,4.688395268729037,-0.18726689301250943
杭州市,京杭运河,太湖流域,顾家桥,2021/10/11 20:00,Ⅲ,0.7186237760877435,1.51153721870968,-0.7130662723809114,-0.7863430414369361,-0.6217252699409966,-0.4735384292459804,-0.8576586294216118,7.025849228337464,0.055708458746602234,5.5020113,True,0.11083124393219337,0.058505147028443436,-0.12650624592594145,0.038862410260410235,0.03856591963180357,-0.052805222730629035,0.10749656351198324,4.478863355486772,-0.04527221933167613
杭州市,京杭运河,太湖流域,顾家桥,2021/11/7 12:00,Ⅱ,-0.03827409983248103,-0.3032380048360659,-0.034126565232040475,-0.5598267973342415,0.24942070311910067,-1.3205712948355313,-0.32827117865474914,7.4558734293783875,1.1528825646159764,5.64221,True,0.01471847949164434,0.04305525343589437,0.010251501991346137,0.09040496300042071,-0.005758566745592522,0.25469603396151685,0.04485881846548861,4.32417024958243,-0.0639234006435192
杭州市,京杭运河,太湖流域,顾家桥,2021/11/7 16:00,Ⅲ,-0.04262408762512616,-0.21620615574950228,-0.08113299945116931,-0.28477135806668336,0.43711871780513206,-1.2591614120802888,-0.3697512155829431,7.712321729971273,0.41162731655078044,5.8372583,True,-0.40563339817522753,-0.3964933598787132,-0.42442530035952153,-0.3812615687245099,-0.4532845491237066,-0.19736440069565586,-0.36255703482739055,4.275484656684208,-0.43713536432213407
杭州市,京杭运河,太湖流域,顾家桥,2021/12/6 8:00,Ⅱ,-1.162020946265765,0.251187107863521,0.680067967581177,0.16826113013870622,-0.37155140310442725,-0.9648174912879198,0.7851211322067151,7.606108875163903,1.5586971078588021,5.608287,True,-0.25176734611669277,0.057834428800109215,0.2540916370611688,0.06559242578332539,0.16391341243509092,0.2196017646419357,-0.03731836960234243,3.9345402065777177,-0.057014743117344224
杭州市,京杭运河,太湖流域,顾家桥,2021/12/10 16:00,Ⅱ,-0.9981714060761379,0.3994635914924814,0.7327606640042327,-0.05825511396398874,-0.5922453223894442,-0.5074197438695625,0.637812262059962,6.2454754522447224,1.6268678013377167,5.504442,True,-0.2435143377943573,-0.10736195935326498,0.07372995175648116,-0.07948323124771083,0.03050538123371262,-0.05832280894590923,-0.16426215361893343,2.7679708243188967,-0.048200687324910785
