城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度,Reconstruction Error,Anomaly,SHAP_水温,SHAP_pH,SHAP_溶解氧,SHAP_高锰酸钾,SHAP_氨氮,SHAP_总磷,SHAP_总氮,SHAP_电导率,SHAP_浊度
杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 16:00,Ⅳ,12.1,7.52,10.27,8.15,1.024,0.198,3.89,505.1,13.5,6.415458,True,0.09738128132965175,-0.16449360834030896,0.7909075987772509,0.3342180491900091,2.717214337836494,-0.30071369297060857,-0.1878463349354022,-0.6772198501172323,-0.08475840547750524
杭州市,东苕溪,太湖流域,汪家埠,2021/4/24 12:00,Ⅳ,19.18,7.37,7.461,6.397,0.7692,0.005,0.241,367.3,12.2,6.1856303,True,-0.0346550079432009,-0.06455359916811985,0.05285552663418155,0.2798415058879914,3.6506032265120565,0.2948240221175187,0.9290424348150839,-0.221906271679468,-0.06359196170058823
杭州市,东苕溪,太湖流域,汪家埠,2021/5/21 8:00,Ⅲ,21.04,7.04,8.501,5.712,0.8251,0.0894,3.78,1.0,1.4,5.179357,True,0.09840723409880818,0.4139444399792636,0.43797500775753484,0.45322122370355267,4.189507187178098,-0.03288472796546251,0.019907656694357043,1.7044070322209357,0.11043213534596408
杭州市,东苕溪,太湖流域,奉口,2021/9/13 8:00,Ⅳ,27.36,7.15,4.023,5.836,0.89,0.174,1.641,169.9,30.1,5.5232124,True,-0.3255253145435394,-0.018038436764040554,-0.7790114597747742,0.05776019816553186,2.71554395730607,-0.37595566722534024,-0.034327620520037204,0.3204649689229115,-0.23955498574043577
