城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度,Reconstruction Error,Anomaly,SHAP_水温,SHAP_pH,SHAP_溶解氧,SHAP_高锰酸钾,SHAP_氨氮,SHAP_总磷,SHAP_总氮,SHAP_电导率,SHAP_浊度
杭州市,浦阳江,浙闽片河流,浦阳江出口,2021/1/2 8:00,Ⅱ,8.0,8.64,12.9,1.4,0.161,0.036,6.34,233.2,19.3,5.218301,True,0.06591807195913119,0.5054165011710008,-0.06481818056128776,-0.2574361643687256,-0.26803180785080616,-0.08508101084339408,1.7644030200710632,-0.22024207419348793,-0.2361952053102203
杭州市,浦阳江,浙闽片河流,浦阳江出口,2021/1/19 12:00,劣Ⅴ,10.9,8.24,12.13,1.3,4.0,0.022,0.99,232.2,18.3,6.459455,True,-0.19272466364628096,0.2802375847685729,0.40715593979827114,-0.2656189997545886,4.68003311713481,0.23920153242262926,-0.19659422489967998,-0.11865251158426944,-0.40326012171715586
